filename	instrument	fs	bpm
Queen__Somebody_to_Love.1_instr0_ts57.85_te75.17_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts75.31_te92.63_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts92.76_te110.08_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts110.22_te127.54_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts127.67_te144.99_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts145.13_te162.44_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts162.58_te179.90_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.1_instr0_ts186.94_te204.11_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.1_instr0_ts204.24_te221.40_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.1_instr0_ts239.53_te256.69_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.1_instr0_ts256.83_te273.99_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.2_instr0_ts23.70_te41.67_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts41.81_te59.79_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts59.93_te77.90_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts78.04_te96.01_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts96.15_te114.13_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts114.27_te132.24_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts132.38_te150.35_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts150.49_te168.46_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts168.61_te186.58_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts186.72_te204.69_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts204.83_te222.80_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts222.95_te240.92_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts251.79_te269.77_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.2_instr0_ts269.91_te287.88_fs7.07.npz	0	7.07	106.00
Queen__Somebody_to_Love.3_instr0_ts27.55_te44.87_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts45.01_te62.32_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts62.46_te79.78_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts79.92_te97.23_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts97.37_te114.69_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts114.82_te132.14_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts132.28_te149.60_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts149.73_te167.05_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts167.19_te184.51_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts184.64_te201.96_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts202.10_te219.41_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts219.55_te236.87_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts237.00_te254.32_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts254.46_te271.78_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts271.91_te289.23_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.3_instr0_ts289.37_te306.69_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts22.94_te40.26_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts40.40_te57.72_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts57.85_te75.17_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts75.31_te92.63_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts92.76_te110.08_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts110.22_te127.54_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts127.67_te144.99_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts145.13_te162.44_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts162.58_te179.90_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.4_instr0_ts186.94_te204.11_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.4_instr0_ts204.24_te221.40_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.4_instr0_ts239.53_te256.69_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.4_instr0_ts256.83_te273.99_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.5_instr0_ts27.52_te44.83_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts44.97_te62.29_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts62.42_te79.74_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts79.88_te97.20_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts97.33_te114.65_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts114.79_te132.11_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts132.24_te149.56_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts149.70_te167.02_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts167.15_te184.47_fs7.33.npz	0	7.33	110.00
Queen__Somebody_to_Love.5_instr0_ts189.33_te206.50_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.5_instr0_ts206.63_te223.79_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.5_instr0_ts246.32_te263.48_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.5_instr0_ts263.61_te280.78_fs7.40.npz	0	7.40	111.00
Queen__Somebody_to_Love.6_instr0_ts0.00_te17.64_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts17.78_te35.42_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts35.56_te53.19_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts53.33_te70.97_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts71.11_te88.75_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts88.89_te106.53_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts106.67_te124.30_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts124.44_te142.08_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts142.22_te159.86_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts160.00_te177.64_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts177.78_te195.41_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts213.33_te230.97_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts231.11_te248.75_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts248.89_te266.53_fs7.20.npz	0	7.20	108.00
Queen__Somebody_to_Love.6_instr0_ts266.66_te284.30_fs7.20.npz	0	7.20	108.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts9.65_te36.11_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts36.31_te62.77_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts62.98_te89.44_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts89.65_te116.11_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts116.31_te142.77_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts142.98_te169.44_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts196.31_te222.77_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts222.98_te249.44_fs4.80.npz	0	4.80	72.00
Queen__Who_Wants_to_Live_Forever.8_instr0_ts249.65_te276.11_fs4.80.npz	0	4.80	72.00
Queen__You_Don't_Fool_Me.1_instr5_ts46.83_te62.32_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts62.44_te77.93_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts78.05_te93.54_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts93.66_te109.15_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts109.27_te124.76_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts124.88_te140.37_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts140.49_te155.98_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts156.10_te171.59_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts171.71_te187.19_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts187.32_te202.80_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts202.93_te218.41_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts218.54_te234.02_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts234.15_te249.63_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts249.76_te265.24_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.1_instr5_ts265.37_te280.85_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts15.61_te31.10_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts31.22_te46.71_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts46.83_te62.32_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts62.44_te77.93_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts78.05_te93.54_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts93.66_te109.15_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts109.27_te124.75_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts140.49_te155.97_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts156.10_te171.58_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts171.71_te187.19_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts187.32_te202.80_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts202.92_te218.41_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.2_instr5_ts218.53_te234.02_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts46.83_te62.32_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts62.44_te77.93_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts78.05_te93.54_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts93.66_te109.15_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts109.27_te124.76_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts124.88_te140.37_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts140.49_te155.98_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts156.10_te171.59_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts171.71_te187.20_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts187.32_te202.80_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts202.93_te218.41_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts218.54_te234.02_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts234.15_te249.63_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts249.76_te265.24_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts265.37_te280.85_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts280.98_te296.46_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me.3_instr5_ts296.59_te312.07_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts46.83_te62.32_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts62.44_te77.93_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts78.05_te93.54_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts93.66_te109.15_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts109.27_te124.76_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts124.88_te140.37_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts140.49_te155.98_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts156.10_te171.59_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts171.71_te187.20_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts187.32_te202.80_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts202.93_te218.41_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts218.54_te234.02_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts234.15_te249.63_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts249.76_te265.24_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts265.37_te280.85_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts280.98_te296.46_fs8.20.npz	5	8.20	123.00
Queen__You_Don't_Fool_Me_instr5_ts296.59_te312.07_fs8.20.npz	5	8.20	123.00
Queen__One_Year_of_Love_instr5_ts0.00_te34.64_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts34.91_te69.55_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts69.82_te104.45_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts104.73_te139.36_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts139.64_te174.27_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts174.55_te209.18_fs3.67.npz	5	3.67	55.00
Queen__One_Year_of_Love_instr5_ts209.45_te244.09_fs3.67.npz	5	3.67	55.00
Queen__Play_the_Game.1_instr0_ts0.00_te23.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts24.00_te47.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts48.00_te71.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts72.00_te95.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts96.00_te119.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts120.00_te143.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts144.00_te167.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts168.00_te191.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game.1_instr0_ts192.00_te215.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts0.00_te23.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts24.00_te47.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts48.00_te71.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts72.00_te95.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts96.00_te119.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts120.00_te143.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts144.00_te167.81_fs5.33.npz	0	5.33	80.00
Queen__Play_the_Game_instr0_ts168.00_te191.81_fs5.33.npz	0	5.33	80.00
Queen__Princes_of_the_Universe.1_instr7_ts132.78_te155.73_fs5.53.npz	7	5.53	83.00
Queen__Princes_of_the_Universe.1_instr7_ts155.91_te178.86_fs5.53.npz	7	5.53	83.00
Queen__Princes_of_the_Universe_instr7_ts132.78_te155.73_fs5.53.npz	7	5.53	83.00
Queen__Princes_of_the_Universe_instr7_ts155.91_te178.86_fs5.53.npz	7	5.53	83.00
Queen__Radio_Ga_Ga.1_instr0_ts34.29_te51.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts51.43_te68.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts68.57_te85.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts85.71_te102.72_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts102.86_te119.87_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts120.00_te137.01_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts137.14_te154.15_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts154.29_te171.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts171.43_te188.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts188.57_te205.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts205.71_te222.72_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts222.86_te239.87_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts240.00_te257.01_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts257.14_te274.15_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts274.29_te291.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts291.43_te308.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts308.57_te325.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.1_instr0_ts325.71_te342.72_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.2_instr0_ts50.97_te67.83_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts67.96_te84.82_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts84.96_te101.81_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts101.95_te118.81_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts118.94_te135.80_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts135.93_te152.79_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts152.92_te169.78_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts169.91_te186.77_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts186.90_te203.76_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts203.89_te220.75_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts220.88_te237.74_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts237.88_te254.73_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts254.87_te271.73_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts271.86_te288.72_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts288.85_te305.71_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr0_ts305.84_te322.70_fs7.53.npz	0	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts16.99_te33.85_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts33.98_te50.84_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts50.97_te67.83_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts67.96_te84.82_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts84.96_te101.81_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts101.95_te118.81_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts118.94_te135.80_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts135.93_te152.79_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts152.92_te169.78_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts169.91_te186.77_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts186.90_te203.76_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts203.89_te220.75_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts220.88_te237.74_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts237.88_te254.73_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts254.87_te271.73_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts271.86_te288.72_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts288.85_te305.71_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts305.84_te322.70_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr3_ts322.83_te339.69_fs7.53.npz	3	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts84.96_te101.81_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts101.95_te118.81_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts135.93_te152.79_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts169.91_te186.77_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts186.90_te203.76_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts220.88_te237.74_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts237.88_te254.73_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts271.86_te288.72_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts288.85_te305.71_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts305.84_te322.70_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.2_instr1_ts322.83_te339.69_fs7.53.npz	1	7.53	113.00
Queen__Radio_Ga_Ga.3_instr1_ts17.14_te34.15_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts34.29_te51.29_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts51.43_te68.44_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts68.57_te85.58_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts85.71_te102.72_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts102.86_te119.87_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts120.00_te137.01_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts137.14_te154.15_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts154.28_te171.29_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts171.43_te188.44_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts188.57_te205.58_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts205.71_te222.72_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts222.86_te239.86_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts240.00_te257.01_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts257.14_te274.15_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts274.28_te291.29_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts291.43_te308.44_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts308.57_te325.58_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.3_instr1_ts325.71_te342.72_fs7.47.npz	1	7.47	112.00
Queen__Radio_Ga_Ga.4_instr6_ts17.45_te34.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts34.91_te52.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts52.36_te69.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts69.82_te87.14_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts87.27_te104.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts104.73_te122.04_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts122.18_te139.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts139.64_te156.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts157.09_te174.41_fs7.33.npz	6	7.33	110.00
